thumb-index,index-middle,middle-ring,ring-pinky,palm_normal_angle,class
86.95293,108.84588,14.2198,15.1054,170.60886,one
85.80931,108.59271,14.33303,15.21724,169.97318,one
86.63323,109.45178,14.49226,15.33527,170.90238,one
88.53786,111.72062,14.83899,15.19958,171.70592,one
89.19003,111.71748,14.90653,15.11562,171.0025,one
88.8651,111.62287,14.78934,15.05185,169.99667,one
89.62525,111.70388,14.95412,15.07946,170.48703,one
89.22392,111.57811,14.96094,15.21687,170.99721,one
90.16428,111.39307,14.78091,15.20968,170.98343,one
86.73771,113.53365,13.72601,15.18973,163.19737,one
85.9819,113.37157,13.68059,15.09699,163.67055,one
82.00986,111.18502,13.5745,14.89126,164.34663,one
83.50885,112.57847,13.3738,15.03023,165.38627,one
79.75526,110.51912,13.48372,14.97902,164.53169,one
80.06195,111.7812,13.61748,15.22718,165.16483,one
79.56353,110.43478,13.59054,15.16918,164.36174,one
76.57979,106.55547,12.68939,14.99141,169.1263,one
78.9874,109.37079,13.26811,15.06174,166.65231,one
77.94902,108.88664,13.65679,15.34046,167.1472,one
77.61268,75.55822,44.64442,16.35619,136.4297,one
77.3483,75.67421,43.86026,16.36907,136.11749,one
77.18849,78.08292,41.53596,16.28195,136.70562,one
76.74454,77.46565,42.25068,16.1304,136.11048,one
76.93223,79.80356,40.07734,16.21622,135.89048,one
76.65766,77.91892,41.29458,16.24462,135.85764,one
78.79705,71.57959,49.95637,16.48938,135.13387,one
84.71458,66.66652,59.09602,16.75551,137.51885,one
83.86958,110.27495,19.59916,16.27033,140.47832,one
80.90823,104.55182,20.17527,18.65733,148.57137,one
75.70998,116.31819,16.14694,17.24677,56.01039,one
75.97834,116.88656,15.97534,17.15843,56.28577,one
75.69895,117.06432,16.2201,17.23393,56.39535,one
74.76206,116.94358,16.10353,17.13214,57.20995,one
64.01588,108.16164,16.1555,17.49253,56.2246,one
46.35588,95.983,16.48069,17.71129,54.35221,one
43.05704,93.37453,17.47354,17.74259,54.68722,one
64.43779,106.23733,18.57208,17.41419,58.43665,one
48.2168,98.0411,19.01264,15.84336,58.19549,one
44.72053,80.35168,16.28611,14.70917,61.74408,one
69.09333,88.66733,15.62031,16.78439,80.88073,one
69.65094,88.63637,15.67756,16.93668,80.77861,one
70.53343,90.42226,15.53176,16.77787,81.07741,one
69.75977,89.3392,15.63286,16.7599,81.00897,one
69.23103,88.52258,15.62938,16.74611,80.84996,one
69.1396,89.35091,15.61987,16.84933,80.91847,one
69.88405,89.03854,15.63348,16.85114,80.85641,one
68.37988,87.94868,15.70977,16.9575,80.79715,one
68.89192,87.90862,15.68281,16.94668,80.69851,one
68.16185,87.47833,15.72896,16.93867,80.80939,one
107.99518,112.32286,15.41455,16.19196,166.98384,one
106.34888,111.70305,15.44746,16.50731,166.50962,one
108.07559,114.21328,15.00387,16.60233,166.48691,one
106.3791,112.60354,15.40465,16.5775,167.06953,one
106.82023,112.38161,15.32159,16.71915,167.30088,one
109.91585,114.116,14.93593,16.53428,167.50636,one
109.99946,115.66389,14.97073,16.61185,167.62705,one
109.6655,116.17221,14.98985,16.74392,167.15243,one
109.98161,115.19958,14.86884,17.04264,163.84158,one
109.52808,115.66042,14.97782,16.98266,163.13493,one
90.93558,102.55392,15.3473,15.13069,101.84824,one
95.88769,105.68105,21.64877,21.37679,109.66983,one
91.24654,104.08993,18.4107,27.58573,113.91809,one
88.58987,103.8839,20.29592,25.72993,111.93235,one
89.67138,103.05846,19.7624,24.48391,110.31069,one
90.35587,101.3428,8.79677,25.38988,108.42422,one
90.13601,100.87031,11.41078,21.22653,106.6407,one
88.68401,103.25873,14.83897,25.90301,104.33077,one
89.59546,101.8488,12.58633,22.69354,106.6682,one
92.65401,102.60201,12.70992,21.29598,107.68536,one
69.43045,113.26183,15.76976,14.77115,99.30676,one
69.05246,112.84342,16.05478,14.81328,99.27366,one
68.91026,113.64237,16.08774,14.71119,99.23823,one
69.12843,113.79008,16.15441,14.61623,99.71975,one
68.84835,113.01759,15.94407,14.66381,97.75458,one
68.87344,112.41235,16.17084,14.65717,96.45657,one
69.71628,112.09142,15.83721,14.55714,98.91386,one
69.13257,111.48152,16.77266,14.66897,99.61461,one
68.11797,112.3719,16.08,14.78501,101.024,one
67.53661,111.80941,16.03598,14.74141,100.69089,one
91.95837,57.03869,97.01318,12.71228,169.08825,two
90.18825,53.69115,97.01122,12.7176,170.42478,two
90.31827,53.05098,99.35162,12.92385,169.05909,two
90.41674,53.515,99.51913,12.88054,169.76293,two
89.54097,53.35912,97.5134,12.89608,169.81597,two
89.92017,53.87757,97.69943,12.80658,170.07748,two
88.96944,53.72683,96.80896,12.87905,170.61763,two
89.80222,53.14514,96.98506,12.84172,170.3237,two
90.88395,54.09746,96.19341,12.45571,171.08948,two
90.72017,54.58624,95.2613,12.76148,170.98476,two
104.17468,54.88494,117.04718,14.98052,167.80275,two
103.19715,54.4273,113.60787,14.95395,165.73308,two
102.79015,52.3587,115.64783,14.39053,167.9066,two
100.08076,53.84289,115.85231,14.52361,166.58811,two
99.71526,54.29197,113.56013,14.84287,164.84453,two
98.42515,55.00234,114.77366,14.48636,166.31651,two
103.33786,52.28388,117.30732,14.90791,167.04167,two
97.82211,55.33914,114.49348,14.40336,166.51242,two
99.56069,53.64596,114.11079,14.87263,163.70052,two
104.58183,51.97448,118.85534,15.02185,167.40564,two
112.82442,57.04284,135.68448,16.89006,38.54642,two
112.41357,55.54982,134.51665,16.80379,42.1012,two
111.68559,54.52749,134.43347,17.06312,42.58092,two
111.02459,55.39679,132.95337,16.6164,43.00957,two
110.51381,55.09944,133.01802,16.45605,42.62419,two
110.31074,55.36764,131.38553,16.2592,43.28043,two
110.2666,55.30791,132.38057,16.2306,42.76687,two
110.54176,55.57689,131.65286,15.92943,42.47261,two
110.54778,55.8153,131.32813,15.96836,42.72501,two
110.15302,55.03304,130.53613,15.92196,42.51739,two
86.95155,47.09991,111.68359,14.42737,166.7224,two
85.3848,44.19481,98.18533,15.17495,164.8173,two
82.33186,59.81601,71.48267,15.3322,166.5019,two
91.14223,47.69851,117.20119,14.80399,165.66016,two
92.8863,47.13215,113.44156,14.1608,163.06176,two
91.99569,46.03645,112.66933,14.51474,163.83358,two
89.67328,45.26518,113.2899,14.38407,164.18896,two
